City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
249,Keetmanshoop,NA,2022-09-23 15:59:18,-26.5833,18.1333,81.09,6,0,9.06,clear sky
250,Alice Springs,AU,2022-09-23 15:59:18,-23.7,133.8833,63.95,29,0,8.05,clear sky
251,Korla,CN,2022-09-23 15:59:18,41.7597,86.1469,74.55,18,37,4.68,scattered clouds
252,Karla,EE,2022-09-23 15:59:19,59.3723,24.9275,53.56,66,0,4.61,clear sky
253,Severnyy,RU,2022-09-23 15:59:19,50.677,36.5532,46.44,93,0,4.47,clear sky
254,Manakara,MG,2022-09-23 15:59:19,-22.1333,48.0167,68.41,82,0,6.44,clear sky
255,Torbay,CA,2022-09-23 15:59:19,47.6666,-52.7314,73.27,81,75,17.27,broken clouds
256,Poum,NC,2022-09-23 15:59:20,-20.2333,164.0167,74.86,76,9,10.8,clear sky
257,Aras,ES,2022-09-23 15:59:20,42.5617,-2.356,70.21,56,20,3.44,few clouds
258,Banda Aceh,ID,2022-09-23 15:59:20,5.5577,95.3222,79.05,81,100,7.54,overcast clouds
259,Emerald,AU,2022-09-23 15:56:10,-23.5333,148.1667,62.35,63,0,8.39,clear sky
